"","locality","yearmonth","isbanned","population","density","income","tavg","monthtotal_ll"
"2208","Phoenix",2024-09-01,0,1650070,3105,65913,77.8,2.99573227355399
"2209","Portland",2017-01-01,0,630498,4888,59921,42.1,11.5095497737303
"2210","Portland",2017-10-01,0,630498,4888,59921,56.1,4.8283137373023
"2211","Portland",2017-11-01,0,630498,4888,59921,56.1,5.11198778835654
"2212","Portland",2017-12-01,0,630498,4888,59921,42.1,8.06369263426952
"2213","Portland",2017-02-01,0,630498,4888,59921,42.1,7.86403565907245
"2214","Portland",2017-03-01,0,630498,4888,59921,53.5,5.67675380226828
"2215","Portland",2017-04-01,0,630498,4888,59921,53.5,8.3537326422632
"2216","Portland",2017-05-01,0,630498,4888,59921,53.5,5.30330490805908
"2217","Portland",2017-06-01,0,630498,4888,59921,68.8,7.80180040190897
"2218","Portland",2017-07-01,0,630498,4888,59921,68.8,4.82028156560504
"2219","Portland",2017-08-01,0,630498,4888,59921,68.8,7.97968130238774
"2220","Portland",2017-09-01,0,630498,4888,59921,56.1,7.5234813125735
"2221","Portland",2018-01-01,0,630498,4888,59921,42.1,8.07309119969315
"2222","Portland",2018-10-01,0,630498,4888,59921,56.1,6.59441345974978
"2223","Portland",2018-11-01,0,630498,4888,59921,56.1,7.86211221166275
"2224","Portland",2018-12-01,0,630498,4888,59921,42.1,3.85014760171006
"2225","Portland",2018-02-01,0,630498,4888,59921,42.1,7.43779512167193
"2226","Portland",2018-03-01,0,630498,4888,59921,53.5,10.4686593060422
"2227","Portland",2018-04-01,0,630498,4888,59921,53.5,6.92362862813843
"2228","Portland",2018-05-01,0,630498,4888,59921,53.5,5.30826769740121
"2229","Portland",2018-06-01,0,630498,4888,59921,68.8,9.13830716907635
"2230","Portland",2018-07-01,0,630498,4888,59921,68.8,5.56068163101553
"2231","Portland",2018-08-01,0,630498,4888,59921,68.8,7.51152464839087
"2232","Portland",2018-09-01,0,630498,4888,59921,56.1,7.09257371597468
"2233","Portland",2019-01-01,0,630498,4888,59921,42.1,7.26822302115957
"2234","Portland",2019-10-01,0,630498,4888,59921,56.1,6.39859493453521
"2235","Portland",2019-11-01,0,630498,4888,59921,56.1,5.05624580534831
"2236","Portland",2019-12-01,0,630498,4888,59921,42.1,7.78364059622125
"2237","Portland",2019-02-01,0,630498,4888,59921,42.1,4.23410650459726
"2238","Portland",2019-03-01,0,630498,4888,59921,53.5,8.19836438996762
"2239","Portland",2019-04-01,0,630498,4888,59921,53.5,5.44673737166631
"2240","Portland",2019-05-01,0,630498,4888,59921,53.5,10.1691157154565
"2241","Portland",2019-06-01,0,630498,4888,59921,68.8,6.61606518513282
"2242","Portland",2019-07-01,0,630498,4888,59921,68.8,7.50218648660292
"2243","Portland",2019-08-01,0,630498,4888,59921,68.8,5.99396142730657
"2244","Portland",2019-09-01,0,630498,4888,59921,56.1,10.6927854686253
"2245","Portland",2020-01-01,0,630498,4888,59921,42.1,6.68710860786651
"2246","Portland",2020-10-01,0,630498,4888,59921,56.1,7.81116338502528
"2247","Portland",2020-11-01,0,630498,4888,59921,56.1,7.49220304261874
"2248","Portland",2020-12-01,0,630498,4888,59921,42.1,6.42648845745769
"2249","Portland",2020-02-01,0,630498,4888,59921,42.1,5.97888576490112
"2250","Portland",2020-03-01,0,630498,4888,59921,53.5,2.77258872223978
"2251","Portland",2020-04-01,0,630498,4888,59921,53.5,0
"2252","Portland",2020-05-01,0,630498,4888,59921,53.5,8.47114925291483
"2253","Portland",2020-06-01,0,630498,4888,59921,68.8,11.1090391099753
"2254","Portland",2020-07-01,0,630498,4888,59921,68.8,9.84945366404364
"2255","Portland",2020-08-01,0,630498,4888,59921,68.8,9.32652212626559
"2256","Portland",2020-09-01,0,630498,4888,59921,56.1,8.49187538343195
"2257","Portland",2021-01-01,0,630498,4888,59921,42.1,7.38274644973891
"2258","Portland",2021-10-01,0,630498,4888,59921,56.1,7.82684209815829
"2259","Portland",2021-11-01,0,630498,4888,59921,56.1,6.5206211275587
"2260","Portland",2021-12-01,0,630498,4888,59921,42.1,4.969813299576
"2261","Portland",2021-02-01,0,630498,4888,59921,42.1,6.3578422665081
"2262","Portland",2021-03-01,0,630498,4888,59921,53.5,7.76259604854007
"2263","Portland",2021-04-01,0,630498,4888,59921,53.5,7.44658509915773
"2264","Portland",2021-05-01,0,630498,4888,59921,53.5,7.86901937649902
"2265","Portland",2021-06-01,0,630498,4888,59921,68.8,5.55682806169954
"2266","Portland",2021-07-01,0,630498,4888,59921,68.8,5.65248918026865
"2267","Portland",2021-08-01,0,630498,4888,59921,68.8,7.48885295573346
"2268","Portland",2021-09-01,0,630498,4888,59921,56.1,8.27410200229233
"2269","Portland",2022-01-01,0,630498,4888,59921,42.1,6.45676965557216
"2270","Portland",2022-10-01,0,630498,4888,59921,56.1,6.78332520060396
"2271","Portland",2022-11-01,0,630498,4888,59921,56.1,0
"2272","Portland",2022-12-01,0,630498,4888,59921,42.1,5.2257466737132
"2273","Portland",2022-02-01,0,630498,4888,59921,42.1,6.61069604471776
"2274","Portland",2022-03-01,0,630498,4888,59921,53.5,5.4510384535657
"2275","Portland",2022-04-01,0,630498,4888,59921,53.5,5.87773578177964
"2276","Portland",2022-05-01,0,630498,4888,59921,53.5,8.6978466911095
"2277","Portland",2022-06-01,0,630498,4888,59921,68.8,9.22552450730122
"2278","Portland",2022-07-01,0,630498,4888,59921,68.8,7.37775890822787
"2279","Portland",2022-08-01,0,630498,4888,59921,68.8,2.19722457733622
"2280","Portland",2022-09-01,0,630498,4888,59921,56.1,4.14313472639153
"2281","Portland",2023-01-01,0,630498,4888,59921,42.1,7.00215595440362
"2282","Portland",2023-10-01,0,630498,4888,59921,56.1,8.84836569494255
"2283","Portland",2023-11-01,0,630498,4888,59921,56.1,8.81075792702617
"2284","Portland",2023-12-01,0,630498,4888,59921,42.1,7.23489842031483
"2285","Portland",2023-02-01,0,630498,4888,59921,42.1,4.58496747867057
"2286","Portland",2023-03-01,0,630498,4888,59921,53.5,4.98360662170834
"2287","Portland",2023-04-01,0,630498,4888,59921,53.5,7.24422751560335
"2288","Portland",2023-05-01,0,630498,4888,59921,53.5,5.10594547390058
"2289","Portland",2023-06-01,0,630498,4888,59921,68.8,7.81359155295243
"2290","Portland",2023-07-01,0,630498,4888,59921,68.8,10.1234661005072
"2291","Portland",2023-08-01,0,630498,4888,59921,68.8,7.77064523412918
"2292","Portland",2023-09-01,0,630498,4888,59921,56.1,7.09340462586877
"2293","Portland",2024-01-01,0,630498,4888,59921,42.1,6.99576615630485
"2294","Portland",2024-10-01,0,630498,4888,59921,56.1,6.48920493132532
"2295","Portland",2024-11-01,0,630498,4888,59921,56.1,6.91869521902047
"2296","Portland",2024-12-01,0,630498,4888,59921,42.1,4.69134788222914
"2297","Portland",2024-02-01,0,630498,4888,59921,42.1,7.00488198971286
"2298","Portland",2024-03-01,0,630498,4888,59921,53.5,7.96171881598136
"2299","Portland",2024-04-01,0,630498,4888,59921,53.5,7.31986492980897
"2300","Portland",2024-05-01,0,630498,4888,59921,53.5,6.64248680136726
"2301","Portland",2024-06-01,0,630498,4888,59921,68.8,8.2147358333823
"2302","Portland",2024-07-01,0,630498,4888,59921,68.8,8.35725915349991
"2303","Portland",2024-08-01,0,630498,4888,59921,68.8,5.44241771052179
"2304","Portland",2024-09-01,0,630498,4888,59921,56.1,5.35658627467201
"2305","San Antonio",2017-01-01,0,1495295,2876,55084,54.5,7.81035268372429
"2306","San Antonio",2017-10-01,0,1495295,2876,55084,71.3,5.01727983681492
"2307","San Antonio",2017-11-01,0,1495295,2876,55084,71.3,5.32787616878958
"2308","San Antonio",2017-12-01,0,1495295,2876,55084,54.5,5.39816270151775
"2309","San Antonio",2017-02-01,0,1495295,2876,55084,54.5,4.8283137373023
"2310","San Antonio",2017-03-01,0,1495295,2876,55084,70.5,3.2188758248682
"2311","San Antonio",2017-04-01,0,1495295,2876,55084,70.5,7.43897159239586
"2312","San Antonio",2017-05-01,0,1495295,2876,55084,70.5,4.65396035015752
"2313","San Antonio",2017-06-01,0,1495295,2876,55084,85.1,5.70711026474888
"2314","San Antonio",2017-07-01,0,1495295,2876,55084,85.1,5.70711026474888
"2315","San Antonio",2017-08-01,0,1495295,2876,55084,85.1,5.30826769740121
"2316","San Antonio",2017-09-01,0,1495295,2876,55084,71.3,5.30330490805908
"2317","San Antonio",2018-01-01,0,1495295,2876,55084,54.5,12.4313179865362
"2318","San Antonio",2018-10-01,0,1495295,2876,55084,71.3,0
"2319","San Antonio",2018-11-01,0,1495295,2876,55084,71.3,6.00881318544259
"2320","San Antonio",2018-12-01,0,1495295,2876,55084,54.5,0
"2321","San Antonio",2018-02-01,0,1495295,2876,55084,54.5,5.41610040220442
"2322","San Antonio",2018-03-01,0,1495295,2876,55084,70.5,8.0106915391303
"2323","San Antonio",2018-04-01,0,1495295,2876,55084,70.5,8.19505769089508
"2324","San Antonio",2018-05-01,0,1495295,2876,55084,70.5,5.70711026474888
"2325","San Antonio",2018-06-01,0,1495295,2876,55084,85.1,7.24494154633701
"2326","San Antonio",2018-07-01,0,1495295,2876,55084,85.1,5.51745289646471
"2327","San Antonio",2018-08-01,0,1495295,2876,55084,85.1,3.76120011569356
"2328","San Antonio",2018-09-01,0,1495295,2876,55084,71.3,0
"2329","San Antonio",2019-01-01,0,1495295,2876,55084,54.5,11.9200625079493
"2330","San Antonio",2019-10-01,0,1495295,2876,55084,71.3,0
"2331","San Antonio",2019-11-01,0,1495295,2876,55084,71.3,0
"2332","San Antonio",2019-12-01,0,1495295,2876,55084,54.5,5.99396142730657
"2333","San Antonio",2019-02-01,0,1495295,2876,55084,54.5,0
"2334","San Antonio",2019-03-01,0,1495295,2876,55084,70.5,5.70711026474888
"2335","San Antonio",2019-04-01,0,1495295,2876,55084,70.5,5.70711026474888
"2336","San Antonio",2019-05-01,0,1495295,2876,55084,70.5,0
"2337","San Antonio",2019-06-01,0,1495295,2876,55084,85.1,0
"2338","San Antonio",2019-07-01,0,1495295,2876,55084,85.1,5.30330490805908
"2339","San Antonio",2019-08-01,0,1495295,2876,55084,85.1,5.01727983681492
"2340","San Antonio",2019-09-01,0,1495295,2876,55084,71.3,4.61512051684126
"2341","San Antonio",2020-01-01,0,1495295,2876,55084,54.5,5.45958551414416
"2342","San Antonio",2020-10-01,0,1495295,2876,55084,71.3,4.8283137373023
"2343","San Antonio",2020-11-01,0,1495295,2876,55084,71.3,6.33859407820318
"2344","San Antonio",2020-12-01,0,1495295,2876,55084,54.5,3.93182563272433
"2345","San Antonio",2020-02-01,0,1495295,2876,55084,54.5,0
"2346","San Antonio",2020-03-01,0,1495295,2876,55084,70.5,4.79579054559674
"2347","San Antonio",2020-04-01,0,1495295,2876,55084,70.5,0
"2348","San Antonio",2020-05-01,0,1495295,2876,55084,70.5,8.35255436947459
"2349","San Antonio",2020-06-01,0,1495295,2876,55084,85.1,8.37816098272068
"2350","San Antonio",2020-07-01,0,1495295,2876,55084,85.1,7.72885582385254
"2351","San Antonio",2020-08-01,0,1495295,2876,55084,85.1,4.12713438504509
"2352","San Antonio",2020-09-01,0,1495295,2876,55084,71.3,3.58351893845611
"2353","San Antonio",2021-01-01,0,1495295,2876,55084,54.5,2.56494935746154
"2354","San Antonio",2021-10-01,0,1495295,2876,55084,71.3,7.62217459481762
"2355","San Antonio",2021-11-01,0,1495295,2876,55084,71.3,5.52545293913178
"2356","San Antonio",2021-12-01,0,1495295,2876,55084,54.5,0
"2357","San Antonio",2021-02-01,0,1495295,2876,55084,54.5,0
"2358","San Antonio",2021-03-01,0,1495295,2876,55084,70.5,6.14203740558736
"2359","San Antonio",2021-04-01,0,1495295,2876,55084,70.5,0
"2360","San Antonio",2021-05-01,0,1495295,2876,55084,70.5,3.36729582998647
"2361","San Antonio",2021-06-01,0,1495295,2876,55084,85.1,0
"2362","San Antonio",2021-07-01,0,1495295,2876,55084,85.1,5.35658627467201
"2363","San Antonio",2021-08-01,0,1495295,2876,55084,85.1,3.8286413964891
"2364","San Antonio",2021-09-01,0,1495295,2876,55084,71.3,0
"2365","San Antonio",2022-01-01,0,1495295,2876,55084,54.5,0
"2366","San Antonio",2022-10-01,0,1495295,2876,55084,71.3,0
"2367","San Antonio",2022-11-01,0,1495295,2876,55084,71.3,4.31748811353631
"2368","San Antonio",2022-12-01,0,1495295,2876,55084,54.5,5.62040086571715
"2369","San Antonio",2022-02-01,0,1495295,2876,55084,54.5,5.84932477994686
"2370","San Antonio",2022-03-01,0,1495295,2876,55084,70.5,5.80211837537706
"2371","San Antonio",2022-04-01,0,1495295,2876,55084,70.5,3.40119738166216
"2372","San Antonio",2022-05-01,0,1495295,2876,55084,70.5,7.83042561782033
"2373","San Antonio",2022-06-01,0,1495295,2876,55084,85.1,6.65027904858742
"2374","San Antonio",2022-07-01,0,1495295,2876,55084,85.1,5.70711026474888
"2375","San Antonio",2022-08-01,0,1495295,2876,55084,85.1,2.63905732961526
"2376","San Antonio",2022-09-01,0,1495295,2876,55084,71.3,0
"2377","San Antonio",2023-01-01,0,1495295,2876,55084,54.5,11.5174551902566
"2378","San Antonio",2023-10-01,0,1495295,2876,55084,71.3,6.31173480915291
"2379","San Antonio",2023-11-01,0,1495295,2876,55084,71.3,0
"2380","San Antonio",2023-12-01,0,1495295,2876,55084,54.5,4.74493212836325
"2381","San Antonio",2023-02-01,0,1495295,2876,55084,54.5,4.46590811865458
"2382","San Antonio",2023-03-01,0,1495295,2876,55084,70.5,5.96870755998537
"2383","San Antonio",2023-04-01,0,1495295,2876,55084,70.5,5.56068163101553
"2384","San Antonio",2023-05-01,0,1495295,2876,55084,70.5,4.51085950651685
"2385","San Antonio",2023-06-01,0,1495295,2876,55084,85.1,5.81413053182507
"2386","San Antonio",2023-07-01,0,1495295,2876,55084,85.1,0
"2387","San Antonio",2023-08-01,0,1495295,2876,55084,85.1,4.11087386417331
"2388","San Antonio",2023-09-01,0,1495295,2876,55084,71.3,1.09861228866811
"2389","San Antonio",2024-01-01,0,1495295,2876,55084,54.5,3.43398720448515
"2390","San Antonio",2024-10-01,0,1495295,2876,55084,71.3,0
"2391","San Antonio",2024-11-01,0,1495295,2876,55084,71.3,1.38629436111989
"2392","San Antonio",2024-12-01,0,1495295,2876,55084,54.5,0
"2393","San Antonio",2024-02-01,0,1495295,2876,55084,54.5,5.58724865840025
"2394","San Antonio",2024-03-01,0,1495295,2876,55084,70.5,6.03548143252476
"2395","San Antonio",2024-04-01,0,1495295,2876,55084,70.5,3.73766961828337
"2396","San Antonio",2024-05-01,0,1495295,2876,55084,70.5,0
"2397","San Antonio",2024-06-01,0,1495295,2876,55084,85.1,3.25809653802148
"2398","San Antonio",2024-07-01,0,1495295,2876,55084,85.1,0
"2399","San Antonio",2024-08-01,0,1495295,2876,55084,85.1,3.71357206670431
"2400","San Antonio",2024-09-01,0,1495295,2876,55084,71.3,6.78671695060508
"2401","San Diego",2017-01-01,0,1388320,4256,89457,58.7,10.5558387799034
"2402","San Diego",2017-10-01,0,1388320,4256,89457,68.4,5.11799381241676
"2403","San Diego",2017-11-01,0,1388320,4256,89457,68.4,5.56452040732269
"2404","San Diego",2017-12-01,0,1388320,4256,89457,58.7,4.17438726989564
"2405","San Diego",2017-02-01,0,1388320,4256,89457,58.7,8.31409733540581
"2406","San Diego",2017-03-01,0,1388320,4256,89457,63.3,7.14677217945264
"2407","San Diego",2017-04-01,0,1388320,4256,89457,63.3,10.0146263417701
"2408","San Diego",2017-05-01,0,1388320,4256,89457,63.3,7.10085190894405
"2409","San Diego",2017-06-01,0,1388320,4256,89457,70.6,8.62281367327992
"2410","San Diego",2017-07-01,0,1388320,4256,89457,70.6,7.97590836016554
"2411","San Diego",2017-08-01,0,1388320,4256,89457,70.6,6.05208916892442
"2412","San Diego",2017-09-01,0,1388320,4256,89457,68.4,8.94988428577799
"2413","San Diego",2018-01-01,0,1388320,4256,89457,58.7,11.208815863166
"2414","San Diego",2018-10-01,0,1388320,4256,89457,68.4,7.09090982207998
"2415","San Diego",2018-11-01,0,1388320,4256,89457,68.4,6.21660610108486
"2416","San Diego",2018-12-01,0,1388320,4256,89457,58.7,6.5206211275587
"2417","San Diego",2018-02-01,0,1388320,4256,89457,58.7,7.25417784645652
"2418","San Diego",2018-03-01,0,1388320,4256,89457,63.3,9.90023225981546
"2419","San Diego",2018-04-01,0,1388320,4256,89457,63.3,7.0647590277918
"2420","San Diego",2018-05-01,0,1388320,4256,89457,63.3,6.39526159811545
"2421","San Diego",2018-06-01,0,1388320,4256,89457,70.6,9.03013657115323
"2422","San Diego",2018-07-01,0,1388320,4256,89457,70.6,2.484906649788
"2423","San Diego",2018-08-01,0,1388320,4256,89457,70.6,5.41610040220442
"2424","San Diego",2018-09-01,0,1388320,4256,89457,68.4,7.61332497954064
"2425","San Diego",2019-01-01,0,1388320,4256,89457,58.7,9.90792768056215
"2426","San Diego",2019-10-01,0,1388320,4256,89457,68.4,0
"2427","San Diego",2019-11-01,0,1388320,4256,89457,68.4,0
"2428","San Diego",2019-12-01,0,1388320,4256,89457,58.7,6.20050917404269
"2429","San Diego",2019-02-01,0,1388320,4256,89457,58.7,5.94017125272043
"2430","San Diego",2019-03-01,0,1388320,4256,89457,63.3,4.06044301054642
"2431","San Diego",2019-04-01,0,1388320,4256,89457,63.3,5.40717177146012
"2432","San Diego",2019-05-01,0,1388320,4256,89457,63.3,6.02586597382531
"2433","San Diego",2019-06-01,0,1388320,4256,89457,70.6,5.54907608489522
"2434","San Diego",2019-07-01,0,1388320,4256,89457,70.6,8.04076899436758
"2435","San Diego",2019-08-01,0,1388320,4256,89457,70.6,0
"2436","San Diego",2019-09-01,0,1388320,4256,89457,68.4,7.46794233228585
"2437","San Diego",2020-01-01,0,1388320,4256,89457,58.7,7.69666708152646
"2438","San Diego",2020-10-01,0,1388320,4256,89457,68.4,6.84054652928869
"2439","San Diego",2020-11-01,0,1388320,4256,89457,68.4,8.15994665557855
"2440","San Diego",2020-12-01,0,1388320,4256,89457,58.7,4.79579054559674
"2441","San Diego",2020-02-01,0,1388320,4256,89457,58.7,5.14749447681345
"2442","San Diego",2020-03-01,0,1388320,4256,89457,63.3,5.30330490805908
"2443","San Diego",2020-04-01,0,1388320,4256,89457,63.3,6.23048144757848
"2444","San Diego",2020-05-01,0,1388320,4256,89457,63.3,8.08271113423758
"2445","San Diego",2020-06-01,0,1388320,4256,89457,70.6,9.54702687135578
"2446","San Diego",2020-07-01,0,1388320,4256,89457,70.6,4.59511985013459
"2447","San Diego",2020-08-01,0,1388320,4256,89457,70.6,6.50279004591562
"2448","San Diego",2020-09-01,0,1388320,4256,89457,68.4,5.71373280550937
"2449","San Diego",2021-01-01,0,1388320,4256,89457,58.7,6.74405918631135
"2450","San Diego",2021-10-01,0,1388320,4256,89457,68.4,7.028201432058
"2451","San Diego",2021-11-01,0,1388320,4256,89457,68.4,6.00881318544259
"2452","San Diego",2021-12-01,0,1388320,4256,89457,58.7,4.76217393479776
"2453","San Diego",2021-02-01,0,1388320,4256,89457,58.7,5.19849703126583
"2454","San Diego",2021-03-01,0,1388320,4256,89457,63.3,6.72503364216684
"2455","San Diego",2021-04-01,0,1388320,4256,89457,63.3,6.38856140554563
"2456","San Diego",2021-05-01,0,1388320,4256,89457,63.3,7.20785987143248
"2457","San Diego",2021-06-01,0,1388320,4256,89457,70.6,5.04985600724954
"2458","San Diego",2021-07-01,0,1388320,4256,89457,70.6,6.92362862813843
"2459","San Diego",2021-08-01,0,1388320,4256,89457,70.6,6.94119005506837
"2460","San Diego",2021-09-01,0,1388320,4256,89457,68.4,7.05875815251866
"2461","San Diego",2022-01-01,0,1388320,4256,89457,58.7,6.99576615630485
"2462","San Diego",2022-10-01,0,1388320,4256,89457,68.4,8.03786623470962
"2463","San Diego",2022-11-01,0,1388320,4256,89457,68.4,7.37713371283395
"2464","San Diego",2022-12-01,0,1388320,4256,89457,58.7,7.26332961747684
"2465","San Diego",2022-02-01,0,1388320,4256,89457,58.7,7.3790081276283
"2466","San Diego",2022-03-01,0,1388320,4256,89457,63.3,5.3890717298165
"2467","San Diego",2022-04-01,0,1388320,4256,89457,63.3,5.69035945432406
"2468","San Diego",2022-05-01,0,1388320,4256,89457,63.3,8.58316818033977
"2469","San Diego",2022-06-01,0,1388320,4256,89457,70.6,7.95014988765202
"2470","San Diego",2022-07-01,0,1388320,4256,89457,70.6,7.41878088275079
"2471","San Diego",2022-08-01,0,1388320,4256,89457,70.6,7.06219163228656
"2472","San Diego",2022-09-01,0,1388320,4256,89457,68.4,7.48549160803075
"2473","San Diego",2023-01-01,0,1388320,4256,89457,58.7,7.40427911803727
"2474","San Diego",2023-10-01,0,1388320,4256,89457,68.4,8.42726848388825
"2475","San Diego",2023-11-01,0,1388320,4256,89457,68.4,7.45703208912238
"2476","San Diego",2023-12-01,0,1388320,4256,89457,58.7,7.27931883541462
"2477","San Diego",2023-02-01,0,1388320,4256,89457,58.7,7.19818357710194
"2478","San Diego",2023-03-01,0,1388320,4256,89457,63.3,7.41457288135059
"2479","San Diego",2023-04-01,0,1388320,4256,89457,63.3,7.90248743716286
"2480","San Diego",2023-05-01,0,1388320,4256,89457,63.3,6.85118492749374
"2481","San Diego",2023-06-01,0,1388320,4256,89457,70.6,6.7990558620588
"2482","San Diego",2023-07-01,0,1388320,4256,89457,70.6,12.5356641210592
"2483","San Diego",2023-08-01,0,1388320,4256,89457,70.6,5.57594910314632
"2484","San Diego",2023-09-01,0,1388320,4256,89457,68.4,6.86901445066571
"2485","San Diego",2024-01-01,0,1388320,4256,89457,58.7,7.40671073017764
"2486","San Diego",2024-10-01,0,1388320,4256,89457,68.4,8.10772006191053
"2487","San Diego",2024-11-01,0,1388320,4256,89457,68.4,5.48893772615669
"2488","San Diego",2024-12-01,0,1388320,4256,89457,58.7,4.79579054559674
"2489","San Diego",2024-02-01,0,1388320,4256,89457,58.7,8.07713663853845
"2490","San Diego",2024-03-01,0,1388320,4256,89457,63.3,8.03657340970731
"2491","San Diego",2024-04-01,0,1388320,4256,89457,63.3,7.64921631982063
"2492","San Diego",2024-05-01,0,1388320,4256,89457,63.3,8.58988587680968
"2493","San Diego",2024-06-01,0,1388320,4256,89457,70.6,6.4831073514572
"2494","San Diego",2024-07-01,0,1388320,4256,89457,70.6,12.4293561870453
"2495","San Diego",2024-08-01,0,1388320,4256,89457,70.6,5.4510384535657
"2496","San Diego",2024-09-01,0,1388320,4256,89457,68.4,4.43081679884331
"2497","San Francisco",2017-01-01,0,808988,18635,104291,53.2,12.1945110673149
"2498","San Francisco",2017-10-01,0,808988,18635,104291,61.1,3.61091791264422
"2499","San Francisco",2017-11-01,0,808988,18635,104291,61.1,6.25575004175337
"2500","San Francisco",2017-12-01,0,808988,18635,104291,53.2,7.15617663748062
"2501","San Francisco",2017-02-01,0,808988,18635,104291,53.2,9.31865651545964
"2502","San Francisco",2017-03-01,0,808988,18635,104291,56.5,7.4759059693674
"2503","San Francisco",2017-04-01,0,808988,18635,104291,56.5,10.4674936887728
"2504","San Francisco",2017-05-01,0,808988,18635,104291,56.5,8.3091845276863
"2505","San Francisco",2017-06-01,0,808988,18635,104291,60.8,12.2078011508038
"2506","San Francisco",2017-07-01,0,808988,18635,104291,60.8,7.24494154633701
"2507","San Francisco",2017-08-01,0,808988,18635,104291,60.8,8.78324296374091
"2508","San Francisco",2017-09-01,0,808988,18635,104291,61.1,6.94022246911964
"2509","San Francisco",2018-01-01,0,808988,18635,104291,53.2,11.5413185394714
"2510","San Francisco",2018-10-01,0,808988,18635,104291,61.1,7.64156444126097
"2511","San Francisco",2018-11-01,0,808988,18635,104291,61.1,8.7721454392451
"2512","San Francisco",2018-12-01,0,808988,18635,104291,53.2,8.42266270757
"2513","San Francisco",2018-02-01,0,808988,18635,104291,53.2,6.68586094706836
"2514","San Francisco",2018-03-01,0,808988,18635,104291,56.5,10.5002064284231
"2515","San Francisco",2018-04-01,0,808988,18635,104291,56.5,5.79301360838414
"2516","San Francisco",2018-05-01,0,808988,18635,104291,56.5,6.79682371827486
"2517","San Francisco",2018-06-01,0,808988,18635,104291,60.8,13.3467477585707
"2518","San Francisco",2018-07-01,0,808988,18635,104291,60.8,5.71373280550937
"2519","San Francisco",2018-08-01,0,808988,18635,104291,60.8,5.68357976733868
"2520","San Francisco",2018-09-01,0,808988,18635,104291,61.1,10.3719274598057
"2521","San Francisco",2019-01-01,0,808988,18635,104291,53.2,10.7995959850478
"2522","San Francisco",2019-10-01,0,808988,18635,104291,61.1,5.86078622346587
"2523","San Francisco",2019-11-01,0,808988,18635,104291,61.1,6.24997524225948
"2524","San Francisco",2019-12-01,0,808988,18635,104291,53.2,7.90137735379262
"2525","San Francisco",2019-02-01,0,808988,18635,104291,53.2,7.12689080889881
"2526","San Francisco",2019-03-01,0,808988,18635,104291,56.5,7.78197323443438
"2527","San Francisco",2019-04-01,0,808988,18635,104291,56.5,3.89182029811063
"2528","San Francisco",2019-05-01,0,808988,18635,104291,56.5,6.01615715969835
"2529","San Francisco",2019-06-01,0,808988,18635,104291,60.8,13.4595839054143
"2530","San Francisco",2019-07-01,0,808988,18635,104291,60.8,7.43897159239586
"2531","San Francisco",2019-08-01,0,808988,18635,104291,60.8,3.04452243772342
"2532","San Francisco",2019-09-01,0,808988,18635,104291,61.1,10.1669665800397
"2533","San Francisco",2020-01-01,0,808988,18635,104291,53.2,9.48562086171022
"2534","San Francisco",2020-10-01,0,808988,18635,104291,61.1,8.50268850521336
"2535","San Francisco",2020-11-01,0,808988,18635,104291,61.1,7.70120018085745
"2536","San Francisco",2020-12-01,0,808988,18635,104291,53.2,4.67282883446191
"2537","San Francisco",2020-02-01,0,808988,18635,104291,53.2,6.53524127101366
"2538","San Francisco",2020-03-01,0,808988,18635,104291,56.5,4.39444915467244
"2539","San Francisco",2020-04-01,0,808988,18635,104291,56.5,5.52545293913178
"2540","San Francisco",2020-05-01,0,808988,18635,104291,56.5,8.09803475617607
"2541","San Francisco",2020-06-01,0,808988,18635,104291,60.8,10.050786239557
"2542","San Francisco",2020-07-01,0,808988,18635,104291,60.8,7.56423847517049
"2543","San Francisco",2020-08-01,0,808988,18635,104291,60.8,6.60123011872888
"2544","San Francisco",2020-09-01,0,808988,18635,104291,61.1,7.40974195408092
"2545","San Francisco",2021-01-01,0,808988,18635,104291,53.2,7.47533923656674
"2546","San Francisco",2021-10-01,0,808988,18635,104291,61.1,8.27893600229198
"2547","San Francisco",2021-11-01,0,808988,18635,104291,61.1,8.64435433703292
"2548","San Francisco",2021-12-01,0,808988,18635,104291,53.2,7.01929665371504
"2549","San Francisco",2021-02-01,0,808988,18635,104291,53.2,6.78332520060396
"2550","San Francisco",2021-03-01,0,808988,18635,104291,56.5,8.46210322509828
"2551","San Francisco",2021-04-01,0,808988,18635,104291,56.5,7.1785454837637
"2552","San Francisco",2021-05-01,0,808988,18635,104291,56.5,9.22483481812663
"2553","San Francisco",2021-06-01,0,808988,18635,104291,60.8,6.53233429222235
"2554","San Francisco",2021-07-01,0,808988,18635,104291,60.8,6.82871207164168
"2555","San Francisco",2021-08-01,0,808988,18635,104291,60.8,6.82110747225646
"2556","San Francisco",2021-09-01,0,808988,18635,104291,61.1,6.97728134163075
"2557","San Francisco",2022-01-01,0,808988,18635,104291,53.2,6.81563999007433
"2558","San Francisco",2022-10-01,0,808988,18635,104291,61.1,8.66578559546606
"2559","San Francisco",2022-11-01,0,808988,18635,104291,61.1,7.19967834569117
"2560","San Francisco",2022-12-01,0,808988,18635,104291,53.2,7.07834157955767
"2561","San Francisco",2022-02-01,0,808988,18635,104291,53.2,7.76895604453833
"2562","San Francisco",2022-03-01,0,808988,18635,104291,56.5,6.54965074223381
